N,P,K,temperature,humidity,ph,rainfall,label,label
60.48926387,43.21629861,46.03392496,21.98221525,100.4958488,0,181.4738382,papaya,papaya
75.03504919,74.58866938,52.6021272,43.17154139,105.7917053,5.583078207,83.789975,papayo,papaya
59.70250478,53.10318688,47.22424318,46.48891549,97.88580215,1.40286823,102.3699489,papaya,papaya
54.17022735,49.24303557,50.41920158,46.53932527,89.71181364,3.616078236,167.7849346,papaya,papaya
39.52862603,62.78986113,49.52017543,22.06749129,95.63748278,14,135.7264619,papaya,papaya
32.96307509,70.64086529,49.34704196,37.08994248,90.78024136,0.921419252,96.16730084,papaya,papaya
28.77387877,66.10731771,51.82759085,46.23630998,93.5994894,6.666087083,199.8893586,papaya,papaya
37.41268899,52.67759483,55.11266276,49.68574502,97.70306457,12.60444135,213.5767533,papaya,papaya
35.93938237,73.9603088,156.2431035,29.64858773,105.2918789,5.927369824,55.36275817,papaya,papaya
40.24315894,50.43478324,48.69780357,46.05499295,83.12725053,3.294226473,213.0365011,papaya,papaya
32.64897583,53.11939891,43.09380747,28.87749599,96.77422585,9.566916598,627.5914598,papaya,papaya
31.4519557,47.67183836,53.25149224,45.37369783,261.1157412,4.986039344,184.3569751,papaya,papaya
47.29143914,51.01539669,56.55241034,22.87328851,97.20238636,7.26680438,106.5880446,papaya,papaya
38.45541255,69.68410824,46.76851645,34.73138647,94.71371116,12.65459116,174.5147556,papaya,papaya
60.01138941,42.01123589,32.27430147,25.4036435,79.26894506,6.674514678,68.12668259,papaya,papaya
50.6259487,137.2141197,57.40877675,33.77711979,88.77845412,4.859478519,56.35553869,papayu,papaya
71.61374835,53.6568136,54.28958805,25.96343512,91.75322421,8.141608703,66.34274129,papaya,papaya
34.35300508,52.97353677,47.40320085,50.3034782,92.95875662,4.262864371,252.7399199,papaya,papaya
41.95118061,51.65259894,54.3145202,21.86150315,101.0531886,6.802521139,234.1731989,papaya,papaya
51.91601015,58.67912748,48.44557183,19.62350115,101.203057,0,128.1555518,papaya,papaya
55.40979022,56.75686018,43.47486614,48.08683043,91.7708509,10.52547805,109.90434,papaya,papaya
203.4322994,58.08323031,54.79437399,28.70410515,93.37242835,4.640978478,143.1634992,papayl,papaya
70.85278615,51.01539669,50.973341,32.6314448,100.4058083,5.796940699,79.57360084,papaya,papaya
61.42768654,57.23202398,56.47671674,31.10704816,87.06475737,6.748964282,116.1520134,papaya,papaya
38.01397981,65.53888299,39.10112636,33.43350638,81.12852251,0.702884936,78.58484549,papaya,papaya
63.09408673,58.77309569,45.3322478,46.6701782,101.5991713,6.009363792,96.16730084, papayo ,papaya
44.22192308,67.75299365,44.21377435,27.89422693,89.31875805,0,75.82684283,papaya,papaya
60.25922296,69.30651362,49.52885657,25.35798769,87.77567627,14,91.35546144, papaya ,papaya
49.99694767,71.88555402,45.38763007,26.92394804,99.11579709,0.579437665,143.7052338,papaya,papaya
76.80543351,65.59359443,53.27861919,22.36514308,80.69185124,2.235261795,78.25911691,papaya,papaya
73.52270453,68.35693801,41.67496043,35.88557585,90.82087128,3.966595922,148.725499,papaya,papaya
44.8143185,60.19264245,138.0890312,23.35034318,93.86834865,3.289785007,169.4487207,papaya,papaya
59.09518433,51.01539669,49.49938165,28.72297818,103.155811,10.77683467,90.2481796,papaya,papaya
69.52298116,44.13231535,47.41743204,33.9949103,93.13897621,5.789330828,171.4254389,papaya,papaya
39.87541647,46.10636135,41.23559288,49.12008845,87.76225835,6.681285891,220.6517142,papaya,papaya
58.42694615,58.15554332,41.5157483,36.26777784,79.26894506,0,298.0510099,papayb,papaya
48.99005422,52.08741491,55.60174353,30.0589032,87.75466287,4.099570441,211.3366888,papaya,papaya
34.8736513,66.30331437,52.20973594,47.0094967,85.58348217,10.89304862,235.1071107,papayo,papaya
75.69183353,75.28334285,54.90606151,21.42173901,93.36841461,5.230128087,55.78975687,papayz,papaya
30.4600902,49.4913012,54.12544506,38.88076994,97.7794884,6.666087083,155.8970943,papaya,papaya
32.64840115,51.20109829,52.13801503,29.33998122,96.42522569,10.65504364,69.09796382,papaya,papaya
44.18153943,54.320182,44.92302818,18.74841025,85.64653027,5.823303938,181.6510898,papaya,papaya
47.30663341,68.89090472,58.79889461,26.8159692,95.81978781,8.593296744,240.8967904,papaya,papaya
45.81661687,59.46070448,45.73049614,33.55568249,98.12761239,3.846267329,248.9379345,papaya,papaya
47.72775816,65.45666627,58.53735397,23.98279646,85.9970311,1.127443081,128.5854139,papaya,papaya
66.03002957,65.62655124,46.47948718,34.03335168,93.56149716,10.96096677,275.7760892,papayu,papaya
47.27099729,60.55350035,45.46562998,28.45940258,95.87154848,9.852028286,96.16730084,papaya,papaya
31.81184543,67.79689567,48.9930332,28.51937234,79.26894506,9.564642197,52.8078038,papayf,papaya
53.10789924,68.79877323,59.56872327,16.4630326,97.97616301,4.441040898,65.32890881,papaya,papaya
58.6168905,60.2077819,53.08334139,30.08568652,93.994142,2.107360529,103.1019076,papaya,papaya
57.62181342,62.56003694,44.82196795,31.38087579,82.40684399,3.78596584,224.0368313,papaya,papaya
53.74254894,56.36331004,32.27430147,25.96343512,102.17817,9.469955289,100.9738525, papaya ,papaya
54.82862003,61.0736627,50.73978247,24.78248868,95.20165656,2.763885343,234.8154066,papayv,papaya
58.63604035,65.85215678,53.97399074,33.95629311,91.45264885,0,46.75865849,papaya,papaya
47.14354271,55.82980712,32.27430147,25.96343512,92.77717068,1.152065171,147.5361854,papaya,papaya
48.33867915,68.75695426,44.29661848,36.67561441,95.93277332,6.666087083,107.4396146,papaya,papaya
58.15037602,67.98974666,55.96877339,45.02375497,93.50708965,8.875164059,190.699551,papaya,papaya
37.44709907,65.56537144,56.37287246,25.96343512,93.22642677,4.584811951,209.2021957,papaya,papaya
19.40933749,24.79569199,32.9126359,27.03541664,93.57966119,14,220.7084107,coconut,coconut
29.17780108,15.1762187,28.82241603,32.81443276,95.32201067,0,221.6095351,coconut,coconut
21.04660366,38.51752906,33.96901533,23.7383473,90.00161563,5.758417838,151.6346094,coconuf,coconut
5.212718621,19.15909874,29.76944798,16.32676296,88.47712515,2.234837741,182.7703419,coconut,coconut
37.40668769,23.36054564,36.52816369,27.92031614,102.2708212,1.436929306,180.4283455,coconut,coconut
7.923550556,0.589929158,32.99162686,29.53079657,92.48616223,6.701173448,180.9419348, coconut ,coconut
38.91994737,6.23440259,26.88029067,25.96343512,90.709413,0,154.3662713,coconut,coconut
24.83548724,9.059724913,33.84743815,31.48406182,92.10946307,3.90546236,150.2499674,coconut,coconut
29.0702159,27.70602626,29.90512201,26.69461448,90.61399494,4.278874793,175.4641198,coconut,coconut
17.16974352,12.72352113,42.10219483,24.68760576,105.6577762,2.380734026,185.8914216,coconut,coconut
14.50291812,10.71698244,27.93708678,40.25998693,94.64589821,14,151.7369948,coconut,coconut
28.72691651,9.352903362,24.50988416,30.30276406,99.27602307,12.56876209,206.6483841,coconut,coconut
13.65334047,51.01539669,31.81057603,28.50224781,101.147652,4.357168857,144.6061178,coconut,coconut
39.65165879,51.01539669,31.61410018,30.79718567,88.63856851,14,162.8942674,coconut,coconut
20.20579699,16.5990042,35.59453416,41.80654992,95.4900942,13.28107023,218.9034739,coconut,coconut
4.397792123,51.01539669,34.79340164,32.89102975,86.89937493,3.455229533,209.4411907,coconut,coconut
37.40668769,17.81111078,19.57251304,30.85741052,90.41150823,10.75559773,206.0964553,coconut,coconut
5.364264474,29.51617532,25.64910186,20.7382004,97.51550255,1.854953559,171.7425983,coconuh,coconut
16.00852891,1.754182164,31.1324792,25.41465498,94.33535935,10.37380415,215.2037343,coconut,coconut
29.48139538,11.18220799,22.68351265,25.5197568,97.58449873,1.970515315,153.0957368,coconuv,coconut
34.04542538,51.01539669,24.14852895,30.7244231,93.3287483,0.586251875,174.366903,coconut,coconut
15.94720269,9.37063748,41.8481425,18.63782234,101.6959012,0.289151241,183.617835,coconut,coconut
8.480934317,4.851213025,31.31203546,32.11344062,91.09415159,9.694650445,149.3561253,coconut,coconut
40.85666128,12.7954632,31.60195677,23.16272435,79.26894506,1.619895864,209.2017884,coconut,coconut
4.699079433,1.665115923,27.36992326,31.68102791,102.6598213,0.281924555,142.0882129, coconum ,coconut
35.57014938,26.3532816,29.80595945,25.42688212,96.39894858,7.927522329,170.9320121,coconuc,coconut
35.42619641,20.09967958,33.20934684,25.23484612,90.66349323,3.565706998,141.7232344,coconut,coconut
11.12648499,2.679467058,34.03940541,32.01842319,101.7382018,0.143697867,187.05403,coconut,coconut
14.98510713,10.20958087,22.26405405,33.47022795,94.01669134,3.960075726,212.7864631, coconut ,coconut
30.98634736,11.58636632,38.4453006,23.48333604,103.1748719,6.141543303,159.30807,coconut,coconut
15.77887538,9.595020766,24.77147599,28.19983441,92.6226137,14,135.776649,coconut,coconut
38.2661159,12.00557187,33.32581288,26.20027404,100.5163626,1.096957817,131.5315679,coconut,coconut
39.42391312,6.686563796,25.95126851,33.01579162,95.41855136,9.395960227,189.1309657,coconut,coconut
10.2271885,0.834679305,40.93635018,31.70187685,91.52120652,0,168.193307,coconut,coconut
23.52346833,4.501162238,32.0146984,31.14440223,95.84156358,4.976896873,199.6454417,coconut,coconut
36.26638107,18.19938402,37.09269807,31.4893121,87.16724144,7.185767267,160.852746,coconut,coconut
26.09830589,17.40650034,36.58687708,24.04848588,96.19640052,10.2419459,220.3137777,coconut,coconut
28.79669621,3.836547428,30.24007882,30.11501332,99.53666032,4.720074631,222.950445,coconut,coconut
22.68213741,29.91410359,36.74095132,41.41078648,94.74025636,6.496306895,208.245825,coconut,coconut
17.34589673,17.49367847,41.99722113,30.93765074,92.55724244,3.115949023,204.5487002,coconut,coconut
19.92152952,19.31575432,29.92319311,33.74096692,91.97453279,14,143.0317213,coconut,coconut
47.1069819,51.01539669,32.43643131,34.76592556,90.99645998,7.174501505,172.1618063,coconut,coconut
22.73707,14.99205788,29.86690963,37.50453522,103.9218544,0.024985903,152.2498054,coconut,coconut
29.03679319,26.89748548,41.2643197,21.10383847,90.50209544,13.98604522,164.496282,coconut,coconut
25.44355957,4.777382841,21.75817743,25.72740234,94.43432349,7.396784223,194.7865644,coconuq,coconut
35.90432077,8.602787511,27.15902734,37.48354802,89.81389507,8.972297008,152.1934775,coconut,coconut
32.71718133,19.88841952,32.7403816,26.43815242,97.87246595,5.938396914,150.0359073,coconut,coconut
3.164466024,18.51927458,31.45201494,27.06700923,94.03430468,14,172.2389845,coconut,coconut
21.70111298,17.65529773,21.50040524,33.22361762,261.2779627,0.937966213,207.6825525, coconut ,coconut
31.60029925,14.2355769,32.27430147,20.22098482,89.30787401,4.641209026,224.19287,coconut,coconut
20.42772377,21.04604668,27.0440289,23.86189525,95.49968564,4.346473647,136.6274291,coconut,coconut
14.44286647,18.49579109,24.21581866,37.39680949,93.84455545,9.393715995,166.3634354,coconua,coconut
16.55311131,55.42359275,36.12831824,36.8709456,90.83344467,13.23658245,121.5478465, coconut ,coconut
26.49043619,31.42509861,34.57217532,31.19400249,102.6988499,5.072090695,141.1224354,coconut,coconut
38.189226,26.0224436,30.13156761,28.98876344,96.6002766,2.554161657,96.16730084,coconut,coconut
28.49486983,11.70230295,32.25703527,27.87469659,85.34099647,9.085510604,210.3100181,coconuy,coconut
8.734468655,27.07030081,27.17554803,25.62764379,93.6955152,8.231931876,143.5531346,coconut,coconut
1.224186645,34.70358874,35.07430154,20.22259043,96.65586657,6.266787485,168.5922592,coconut,coconut
30.61653416,10.38834531,31.75435597,25.96343512,92.44020204,4.269438887,127.4801358,coconut,coconut
38.66096121,11.10067273,29.76825229,30.98511727,87.16787006,4.752320026,219.8690944,coconum,coconut
26.57935765,23.61455773,81.2056837,28.25495739,86.56164016,14,147.0623774,coconut,coconut
21.5150384,33.99765415,28.19523345,27.82182086,91.73508229,6.666087083,138.9423416,coconut,coconut
9.245716628,28.46837961,31.84462207,33.92409449,94.00799779,14,207.6943069,coconut,coconut
4.074666725,10.42188569,23.49229173,34.39860109,88.99280791,9.01736107,125.4414272,coconut,coconut
6.733393312,15.71093897,32.27430147,26.5192617,109.680327,6.799617708,206.3236045,coconut,coconut
23.39102063,23.07084555,36.03924992,30.39820658,102.3618865,6.871387299,222.5176614,coconug,coconut
37.40668769,13.1739961,31.85623546,27.56445994,95.12535385,13.84288192,191.7967913,coconut,coconut
4.015537942,17.5989302,31.24869884,22.38186019,89.62810027,5.361565973,221.6760889,coconud,coconut
9.835841019,27.00465484,27.16308944,21.76025787,85.851353,14,216.0444986,coconus,coconut
57.52230712,28.34652454,22.84242739,25.96343512,88.52246072,10.9132064,96.16730084,coconut,coconut
34.39028739,17.36384157,30.34725653,18.80772502,89.75363411,10.58449917,142.7891535,coconut,coconut
3.615825667,3.737039586,29.69346155,27.27960628,96.36314102,6.666087083,148.2674913,coconut,coconut
23.06754175,23.98133071,35.30937866,31.02002339,83.59184972,8.145994761,148.5719932,coconut,coconut
25.48417524,7.634448158,28.52752354,29.22797987,93.61966477,3.170267905,135.7482586, coconut ,coconut
1.354669745,26.33577414,33.78654027,29.40525909,95.93918004,6.666087083,192.5470211,coconut,coconut
39.9839836,3.335243896,86.94228046,30.16709739,95.92558987,0,189.9251998, coconut ,coconut
29.11062698,12.00323681,21.97449535,25.96343512,87.34218364,0.968989887,133.2085443, coconut ,coconut
44.74757346,3.969619052,32.75973791,22.61863017,79.26894506,6.666087083,96.16730084,coconuk,coconut
0.418261912,18.23469598,32.38883604,32.74041171,97.14144865,13.27333283,190.7411382,coconut,coconut
20.54736487,6.000741156,32.05903104,29.51596075,87.89802556,3.170008521,141.7774785,coconut,coconut
30.79011772,28.80080177,32.27430147,29.19735016,103.6220905,0,181.8891876,coconut,coconut
15.12008051,27.18049511,27.30961398,24.23590559,89.42040267,9.886549127,230.9345893,coconut,coconut
32.93144864,7.101915575,42.66110778,33.29317,89.31316353,3.149364988,145.9677176,coconut,coconut
20.05916035,29.23929512,27.90399537,26.63808751,99.55813971,1.628429402,196.1665723,coconut,coconut
37.40668769,24.72769358,26.77964369,18.98882559,93.61761499,10.3091322,211.8181544,coconut,coconut
33.26254355,7.033456705,27.7691111,29.06071408,85.30666105,5.972890282,166.1489442,coconut,coconut
12.73703833,27.12977704,30.65318357,29.51922386,108.1296021,5.404605483,211.5718532,coconut,coconut
14.13249657,10.09296759,32.42604631,27.09064787,105.3063538,9.17548319,134.1168955,coconut,coconut
10.19712608,32.30379055,23.95226155,32.09297078,79.26894506,14,143.4084371,coconut,coconut
27.3276528,6.500950047,26.44334365,25.47459243,79.26894506,4.148280111,151.1643622,coconut,coconut
20.66030091,15.34437994,28.38692735,25.96343512,87.84453037,8.573046934,175.8616006,coconut,coconut
9.912830709,9.973481991,32.11588544,23.88008402,97.60081033,3.019549377,227.9292129,coconuz,coconut
28.78313387,24.24010899,31.90579061,32.68660648,90.76123481,9.895616592,194.0059981,coconut,coconut
26.42320029,51.01539669,32.58268438,20.35437723,102.1910509,7.016146596,208.3424413,coconut,coconut
14.54900346,12.11209774,31.35128182,28.85018284,100.1873181,11.18146156,206.6496929,coconut,coconut
29.51596208,29.91233851,28.82925398,17.10592124,88.80070759,0,193.9284862,coconup,coconut
29.98614188,68.16958247,31.46837097,22.92819086,95.25997317,8.741638814,156.6939443,coconut,coconut
32.87942671,1.533680982,34.86138658,23.06239364,310.4152785,8.143002808,151.4035911,coconut,coconut
12.95765499,35.54254092,32.0962038,25.05073367,105.2871912,1.189199617,158.1862932,coconut,coconut
132.7105716,49.90237062,21.13245851,14.35765246,85.27833964,3.687033645,88.14784529,cotton,cotton
138.5766833,51.01539669,18.71619156,14.34341766,90.48371973,5.810982568,73.01421162,cotton,cotton
132.8593412,45.03314904,29.3160652,31.36124224,79.29644827,5.616191268,82.55916493,cotton,cotton
123.868253,27.51018004,30.99514225,17.71369611,84.22600929,1.990569119,86.94241609,cotton,cotton
387.4676852,45.87131364,16.0080921,32.9325349,84.40056462,4.648790328,76.09756393,cottoa,cotton
112.1439896,44.28354509,16.25674841,28.77938204,85.51038847,9.893854871,95.28736618,cotton,cotton
115.9177157,46.75482299,23.74899419,26.64333146,85.63110735,10.44617553,96.16730084,cotton,cotton
124.3187837,52.44062293,32.27430147,15.13779549,70.74838291,0.260548929,81.13454091,cotton,cotton
127.3961422,51.56892861,18.78767028,31.15637496,82.60559214,8.386757614,70.85429109,cottoc,cotton
112.0665843,45.92378911,32.27430147,20.52019678,85.41428897,14,76.14106765,cotton,cotton
130.9470541,56.34153645,19.52357342,32.17550596,79.53694589,9.998115844,76.3488257,cotton,cotton
145.8466069,39.41284254,12.62040691,16.09243305,80.50756037,12.41490761,67.98633619,cotton,cotton
100.5665777,54.02261652,32.27430147,19.74069506,75.74246504,8.07430405,89.04605037,cotton,cotton
120.89402,39.95277981,20.6321672,26.57922238,84.02845966,7.997934901,96.16730084,cotton,cotton
126.0636637,27.79054332,20.95139049,27.44510591,86.80940686,7.24377334,56.33717911,cotton,cotton
125.877853,48.43711088,26.20469357,25.00449287,79.45964684,12.73116849,89.16678619,cotton,cotton
101.5351501,130.5896415,9.236227237,19.3506792,76.40636447,6.666087083,96.16730084,cotton,cotton
37.40668769,29.28300758,32.27110894,18.88203057,82.35692013,6.317855895,91.21715393,cotton,cotton
123.0010488,54.35791317,12.51069232,10.93405114,83.47992481,10.88970028,83.79887095,cotton,cotton
117.9414969,33.49604325,23.49587318,21.02843616,82.09201098,2.50704549,100.2186656,cotton,cotton
314.9401386,184.9712583,23.02177874,16.61309648,86.59482716,1.065758741,74.16046093,cotton,cotton
110.7380583,36.27341185,30.88168841,25.95292546,79.26894506,6.666087083,93.04605532, cotton ,cotton
101.6406148,44.93603844,33.14505988,21.30028444,99.0306182,9.014596517,94.21683134,cotton,cotton
120.4855912,29.44939495,23.005066,33.10942688,73.50770741,14,94.65265987,cotton,cotton
108.3051236,54.94910472,19.14981977,28.55516378,75.52280275,2.568463077,79.2234264, cotton ,cotton
103.109663,50.98663441,26.68538152,18.22341868,83.42514394,7.563460522,85.21503851,cotton,cotton
123.1978374,45.0460523,24.12151801,23.56227609,82.28760035,5.11664398,191.5133214,cotton,cotton
136.4214453,40.90029932,16.60114231,27.9435348,83.45706798,10.83768958,84.42347786,cotton,cotton
110.1832877,35.9807722,19.71055904,19.88277523,78.26042553,8.483258799,64.3686223, cotton ,cotton
125.399403,43.37442525,57.93607177,16.47941339,79.87419364,3.545402149,73.55796647,cotton,cotton
129.6398447,52.07789644,12.6280113,22.54242375,86.80706772,5.648595472,79.36565554,cotton,cotton
104.8321825,37.8792719,25.81187792,33.04712324,81.53344518,11.88383309,92.38933424,cotton,cotton
130.3941887,51.01539669,15.95948136,26.02901412,232.0450491,7.791948552,92.02407621,cotton,cotton
111.29304,49.89659038,11.14742662,29.44130034,81.45088618,9.60093782,97.384818,cotton,cotton
37.40668769,40.85437642,28.37737727,20.75157325,87.64514867,0,91.83440568,cotton,cotton
113.0254079,43.47358959,16.67191663,23.65447499,79.26894506,12.11602697,73.10878744,cotton,cotton
112.2397775,47.23892079,26.4001743,29.65368248,72.1020858,3.508898717,87.99075764,cotton,cotton
118.5094801,43.82591374,19.69562341,20.03824999,85.32999416,1.781481634,64.64180078,cotton,cotton
110.1432718,46.53335247,17.87822963,11.9404506,85.54531863,1.218218158,60.41398199,cotton,cotton
131.3422664,33.91794999,19.05719824,24.30655432,88.51873831,1.631509456,96.16730084,cotton,cotton
106.8801218,54.5358078,19.08298747,18.80782267,83.87823036,6.542271126,77.06619899,cotton,cotton
135.3856383,47.60835291,30.54269499,25.72858827,77.10200153,13.66058373,102.9165234,cotton,cotton
125.1659301,41.21497899,16.30436041,25.96343512,82.86783961,10.29144555,89.71964607,cotton,cotton
114.8258626,35.54519665,23.64118625,23.19250863,66.77275195,2.970682732,74.3050408,cotton,cotton
121.4965723,50.72806757,15.38675853,26.54342531,75.8810404,6.666087083,100.9350778,cotton,cotton
109.6788774,41.87690954,32.27430147,23.95888821,72.69002651,9.720663439,76.16317317,cotton,cotton
119.6984164,48.60428868,32.27430147,35.98674365,80.28263105,8.823095506,80.47833336,cotton,cotton
113.6706943,49.63475241,8.565878172,32.37292208,83.1637545,10.08149865,82.02395703,cotton,cotton
138.2187695,40.47022751,17.55797513,16.686024,77.73914802,5.110718002,79.47122985,cotton,cotton
104.8506561,108.9891476,20.16827917,20.52846556,68.4593638,6.748873186,90.47162744,cotton,cotton
375.1165043,45.39108062,15.888551,27.52509985,81.32482092,10.75446542,71.81237038, cotton ,cotton
105.9353977,38.05009106,26.252593,24.37043128,70.0649045,6.666087083,96.16730084,cotton,cotton
378.1627016,45.82319817,18.5115177,15.17701501,86.6320105,1.086349914,62.07176453,cotton,cotton
107.783401,46.36335919,16.83713027,19.99804626,87.72565485,7.978376345,93.53977622, cotton ,cotton
37.40668769,53.15683035,16.35272837,18.64698573,70.92517137,12.85723915,76.42788937,cotton,cotton
124.582646,52.74197608,23.65789794,25.96343512,78.83445169,0,109.805416,cottoh,cotton
112.1261278,58.07073737,22.40585904,23.92968803,72.81803962,2.276598942,70.68899409,cotton,cotton
121.7817834,41.92556126,25.6146726,23.53546904,82.42873281,10.30270195,99.43082206,cotton,cotton
136.7856054,64.13780241,19.20464652,28.09930131,75.80496,6.840194013,85.70916825,cotton,cotton
109.5000435,41.41429402,24.34711381,16.98730382,81.6582564,0,65.58860324, cotton ,cotton
125.4759193,51.56934236,16.9442197,29.4883651,74.11030591,6.666087083,96.16730084,cotton,cotton
116.5948282,42.24984509,27.39854109,24.64392883,77.62868798,10.09210413,199.0144557,cotton,cotton
119.5957756,45.19297391,18.93077995,23.44167286,84.50489818,10.86560047,58.84219559,cotton,cotton
139.4811025,55.9049351,32.27430147,23.71584704,84.23578594,6.666087083,91.43279006,cotton,cotton
122.6149707,50.97778192,25.88996265,24.85108374,199.6261596,14,62.22477258,cotton,cotton
129.6284493,47.31774108,15.10986869,31.34960038,67.48986823,9.628139996,78.60754398,cotton,cotton
107.5275764,30.07246976,19.78060241,32.65406623,71.61512084,11.3766975,58.43340768,cotton,cotton
101.7073834,52.08178262,20.46145877,18.65773716,87.00558395,9.576473229,68.29980701, cotton ,cotton
37.40668769,55.3271454,18.27506439,24.92942463,85.73972953,6.196163263,65.06825226,cotton,cotton
101.0459031,42.12662129,24.69281875,19.72948037,72.99985964,9.365895161,73.5676878,cotton,cotton
37.40668769,24.63492381,28.20333929,30.08073255,79.26894506,1.423999038,83.63550224,cottoo,cotton
119.6986887,40.0033554,19.95738399,18.38015657,239.5643474,6.253347036,93.17738927,cotton,cotton
136.2795602,33.28418985,26.51465224,20.07766809,81.6612585,3.216672472,86.44849033,cotton,cotton
145.2672673,51.88265668,9.548882557,16.38630895,80.53029391,0.368597367,66.3853457,cotton,cotton
104.9997129,49.90471549,15.82627812,29.13796752,86.82799721,1.199949963,71.84430597,cotton,cotton
106.3841683,61.64964698,12.05787668,25.40627551,87.12218378,2.512097591,211.5608099,cotton,cotton
141.8208853,47.10557231,7.116253962,11.93399994,81.65650495,12.84961263,96.16730084,cotton,cotton
123.3391029,48.49248649,18.88961143,19.70583678,82.66156552,1.971902648,64.45149197,cotton,cotton
94.89479974,42.37766315,29.34620392,21.06284084,78.21643908,4.514898928,84.93630252,cotton,cotton
120.1898855,50.11110088,20.748171,22.33090044,76.90106275,7.481903868,81.9099737,cotton,cotton
100.4124261,56.70388312,13.76965981,14.83357506,74.85280989,8.098537862,99.60305043,cotton,cotton
120.2134146,60.32630031,16.29000476,20.78804469,79.26894506,2.388264623,87.17812176,cotton,cotton
98.13741534,58.91060295,19.86032994,27.14953257,85.23782066,9.517191021,86.43382267,cotton,cotton
131.9845512,34.4836907,15.44966433,27.63736287,74.68087295,7.083713554,81.11531369,cotton,cotton
118.0410002,42.13428209,12.57119126,20.52361243,83.90512738,2.792622694,63.67733797,cotton,cotton
110.5331555,148.6852063,21.44459448,28.91890443,80.89131316,10.9751348,73.82003396,cotton,cotton
122.5857329,31.48355501,12.23230702,31.58878256,86.65542261,6.666087083,77.48436338,cotton,cotton
119.4921146,48.20277896,13.88726033,23.62694408,64.02046883,8.024896204,68.23795026,cotton,cotton
101.4358686,38.9317372,23.02284797,20.76596079,80.60209061,9.223119594,76.24013479,cotton,cotton
126.5768313,56.4045724,23.34809972,16.93032072,245.6640159,9.486670752,90.99680716,cottoc,cotton
116.7109565,46.17804481,18.599607,25.96343512,75.65888637,5.479145221,69.22217717,cotton,cotton
100.2719368,39.3189448,14.20691155,12.47681347,79.05543555,6.666087083,88.15547789,cotton,cotton
105.9667979,45.33387991,19.37824148,25.98164263,72.26733095,0,85.30281066,cottou,cotton
116.2466816,36.43857329,25.87452956,21.92558074,74.74455748,0,68.57406003,cotton,cotton
99.78450374,54.48815132,19.21795618,33.30741616,79.26894506,2.193354117,94.01868108,cotton,cotton
107.9248346,117.7359234,18.60323737,25.81799083,79.26894506,11.72003532,66.39036251,cotton,cotton
110.5787815,54.57089703,20.39734827,19.02665667,69.73393696,8.033322872,78.26330678,cotton,cotton
118.1084107,62.59821135,16.62118508,21.83825087,84.19346644,6.666087083,67.00187915,cotton,cotton
90.58772254,49.04154782,34.1643187,22.2415484,65.13236951,12.34809793,161.974437,jute,jute
63.80865709,44.6339098,42.35964238,29.34838403,80.18772382,9.88685108,155.9230644,jute,jute
58.42674436,35.58572415,49.25548115,21.07385998,81.7524956,5.796714067,191.8905094,jute,jute
92.04685456,39.88270321,44.02844143,24.82681425,86.5684719,2.260839158,170.6879599,jute,jute
98.83148482,26.2789255,37.49835356,12.09675048,80.25957723,11.13038549,188.6342771,jute,jute
93.84080883,43.58740304,33.9447668,18.4204055,70.04994142,0.485987115,186.9301642,jute,jute
60.45849891,39.87109865,47.00371589,27.67077664,94.21912239,6.673021045,192.4754486,jute,jute
67.56441833,37.09939591,40.75840532,20.39320834,85.05153165,1.63441739,165.2819289,jute,jute
69.30232107,53.25805788,51.39098763,26.62103951,70.89779403,0,185.6462288,jutb,jute
37.40668769,44.52230275,39.05580259,26.8080096,71.86470011,8.503338733,165.6353327,jute,jute
89.32161772,53.76897159,42.92735118,31.39242904,79.26894506,0,149.6237799,jute,jute
70.7335,41.74059681,44.60446123,29.10346546,83.53195912,5.844944977,194.2417377,jutq,jute
89.29153463,54.09255473,39.27080331,22.99995988,74.18427003,4.654496886,194.9580647, jute ,jute
58.62055722,49.26280017,37.84465877,19.33180493,91.91207465,0,147.9532251,jute,jute
63.80584624,41.819579,40.32576215,25.96343512,67.24558086,2.392385521,199.425568,jute,jute
193.3905423,37.87727566,32.27430147,24.05020262,76.72482231,12.69096354,152.987518,jute,jute
69.6837522,51.43055571,39.34111531,22.44058561,63.8138536,9.168137241,157.8332658,jute,jute
85.82902874,40.58612683,39.5343909,22.62425809,80.59881491,1.562735401,197.5806815,jute,jute
75.11096871,44.54994912,38.3484529,32.70236778,76.06461576,0,173.3392262,jute,jute
87.31196062,53.81418669,40.40560937,24.2902181,70.61225704,1.354209858,150.1779866,jute,jute
82.77298302,51.01539669,38.07589102,21.63979298,69.49980089,10.86105778,170.0476724,jute,jute
91.43792263,55.71386093,48.91323209,24.74215315,73.88261652,7.134152326,182.0751454,jute,jute
78.00177146,41.34766511,44.40849692,29.28278828,79.26894506,4.454522428,148.7516951,jute,jute
70.5156081,44.94471867,44.97585727,24.07594811,76.51092696,6.666087083,172.5912838,jute,jute
69.751169,53.20830213,43.22920784,22.09319294,92.20910251,9.651327915,196.6566875,jute,jute
84.13608524,36.15238763,34.82153712,18.34020082,82.46423551,13.8852943,174.7276787,jute,jute
72.23466115,48.58553804,48.62426572,24.87438753,78.61727028,6.666087083,170.5500387,jute,jute
74.06567179,45.7038328,48.91219852,25.52757514,70.75401591,1.252263137,186.3987408,jute,jute
