N,P,K,temperature,humidity,ph,rainfall,label,npk_total,npk_balance_score,climate_zone,ph_level,rainfall_category,growing_conditions_score
39.0,5.0,31.0,27.10134661,93.69979946,5.551963184,150.9502632,coconut,75.0,0.5844345603049209,Hot_Humid,Acidic,Medium,72.95713080926326
34.0,6.0,27.0,25.84726298,90.92669463,5.860740481,147.8888994,coconut,67.0,0.605157462665303,Hot_Humid,Acidic,Low,77.0458440539544
31.0,30.0,29.0,26.58580443,90.98617591,5.558807063,178.8116076,coconut,90.0,0.9677419354838709,Hot_Humid,Acidic,Medium,82.31007271922685
25.0,7.0,35.0,28.38503882,99.18843684,5.55771171,189.6711349,coconut,67.0,0.6114946762763428,Hot_Humid,Acidic,Medium,69.86741854976863
16.0,18.0,26.0,28.43647052,91.81320717,5.568365926,145.5414413,coconut,60.0,0.790779428917786,Hot_Humid,Acidic,Low,76.26607313017989
26.0,10.0,33.0,28.27298134,96.93649473,6.07071786,198.8234862,coconut,69.0,0.6611128184136238,Hot_Humid,Acidic,Medium,73.69254677071204
27.0,8.0,32.0,27.00648436,96.46168931,5.627860549,144.3331315,coconut,67.0,0.6381752237781269,Hot_Humid,Acidic,Low,73.35457546966144
37.0,18.0,30.0,27.63551259,99.34854917,6.38488418,157.9171537,coconut,85.0,0.746746793569295,Hot_Humid,Acidic,Medium,76.36449809910019
19.0,15.0,34.0,26.29644905,99.65809151,5.685889066,215.9195049,coconut,68.0,0.6935240066167498,Hot_Humid,Acidic,Medium,74.29145274046685
0.0,19.0,33.0,27.1326009,95.23797989,6.234458417,204.7206567,coconut,52.0,0.5113629116961377,Hot_Humid,Acidic,Medium,73.30406780639528
31.0,20.0,26.0,25.56567803,97.61361544,6.443168642,199.7936345,coconut,77.0,0.8233294207172756,Hot_Humid,Acidic,Medium,81.25539311076308
9.0,17.0,32.0,25.94951662,93.40548703,5.842317989,172.0540491,coconut,58.0,0.6234644515564383,Hot_Humid,Acidic,Medium,76.2701031571837
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,coconut,62.0,0.6949012114040578,Hot_Humid,Acidic,Medium,74.98323461279543
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,coconut,63.0,0.613519219316609,Hot_Humid,Acidic,Medium,72.70201665509042
34.0,6.0,30.0,27.0828252,97.00155491,5.948342571,171.7575545,coconut,70.0,0.6064214831988176,Hot_Humid,Acidic,Medium,73.56482968469065
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.4813641,coconut,62.0,0.6081414323512748,Hot_Humid,Acidic,Medium,76.61587042836615
1.0,8.0,26.0,27.5136304,94.18955816,5.562911913,156.6732553,coconut,35.0,0.4749556932011663,Hot_Humid,Acidic,Medium,70.12354679199035
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,coconut,77.0,0.6997110620537152,Hot_Humid,Acidic,Medium,75.02975586760176
10.0,9.0,28.0,29.01256899,100.0,6.282955073,150.0500312,coconut,47.0,0.5943496579318039,Hot_Humid,Acidic,Medium,71.04949716981191
36.0,27.0,26.0,26.58413917,95.78923137,6.25449571,171.6262299,coconut,89.0,0.8434203273894627,Hot_Humid,Acidic,Medium,80.46291215697607
38.0,24.0,33.0,28.28905147,97.00396405,0.0,142.9403233,coconut,95.0,0.8169667893011768,Hot_Humid,,Low,55.08325707971584
11.0,6.0,25.0,28.69164799,96.65248672,6.081568052,178.9635457,coconut,42.0,0.5870302098470155,Hot_Humid,Acidic,Medium,71.85647915509415
16.0,14.0,30.0,29.70931288,96.30484325,6.37466756,209.8453993,coconut,60.0,0.6964322291925094,Hot_Humid,Acidic,Medium,74.00381465806998
33.0,14.0,35.0,27.14865285,96.66355213,6.027707171,149.2433497,coconut,82.0,0.7022310899878426,Hot_Humid,Acidic,Low,75.81547470970192
16.0,6.0,29.0,29.29,91.95614918,5.868285082,132.1491176,coconut,51.0,0.5958104864781826,Hot_Humid,Acidic,Low,72.35862105209114
32.0,11.0,31.0,25.06871967,93.31410447,6.205931638,134.8419069,coconut,74.0,0.6755602574650617,Hot_Humid,Acidic,Low,79.7027429288177
38.0,14.0,30.0,26.92449525,91.20106019,5.570745386,194.9022136,coconut,82.0,0.6910465323622619,Hot_Humid,Acidic,Medium,76.32972474065183
8.0,6.0,33.0,28.27804288,93.64761266,6.095261013,171.9457959,coconut,47.0,0.510131336496567,Hot_Humid,Acidic,Medium,72.01945204453574
23.0,6.0,33.0,29.18032562,92.73041222,6.025789594,204.9603677,coconut,62.0,0.6022271303871872,Hot_Humid,Acidic,Medium,72.88328582363384
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.7306991,coconut,89.0,0.8549498856781238,Hot_Humid,Acidic,Medium,77.61785423867236
24.0,14.0,33.0,29.38072512,93.27565685,6.366219551,218.5241851,coconut,71.0,0.7134735111228898,Hot_Humid,Acidic,Medium,75.87384584027099
32.0,12.0,30.0,25.39241091,98.08951196,5.579845008,218.080385,coconut,74.0,0.6912953186598929,Hot_Humid,Acidic,Medium,75.55629579768139
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,coconut,86.0,0.8991710303374785,Hot_Humid,Acidic,Medium,79.20923713702429
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut,70.0,0.6857499120309063,Hot_Humid,Acidic,Medium,74.79500302123351
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.4172387,coconut,78.0,0.8782136754720004,Hot_Humid,Acidic,Low,78.94449945116529
40.0,5.0,29.0,28.48,97.76865458,5.820978791,160.389421,coconut,74.0,0.5795123206467395,Hot_Humid,Acidic,Medium,70.60012769617656
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.7650823,coconut,60.0,0.6489997295836065,Hot_Humid,Acidic,Medium,72.6440511474963
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut,95.0,0.9164554040675735,Hot_Humid,Acidic,Medium,82.98788036498883
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522,192.7678575,coconut,68.0,0.6729646706419226,Hot_Humid,Acidic,Medium,75.08026665097032
39.0,7.0,29.0,27.54,94.59086121,6.362544111,150.2012138,coconut,75.0,0.6042923288694048,Hot_Humid,Acidic,Medium,75.38011793700348
32.0,20.0,35.0,26.52166434,98.38227669,5.588655387,144.6261698,coconut,87.0,0.7851152132871216,Hot_Humid,Acidic,Low,75.99645339428089
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762,174.796583,coconut,54.0,0.5850396520095237,Hot_Humid,Acidic,Medium,76.85443232654212
29.0,17.0,29.0,29.20394909,95.66997327,5.959493188,211.2506267,coconut,75.0,0.783006792449068,Hot_Humid,Acidic,Medium,75.10315761845389
34.0,15.0,34.0,27.05826457,91.10510371,5.677282678,224.7006953,coconut,83.0,0.71607920710711,Hot_Humid,Acidic,Medium,77.08725171858175
14.0,23.0,25.0,26.18552389,96.96637916,5.612122797,135.4186222,coconut,62.0,0.7791059288437594,Hot_Humid,Acidic,Low,76.90802439706201
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742,162.8432736,coconut,66.0,0.783398712155345,Hot_Humid,Acidic,Medium,79.14878621354646
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.2451414,coconut,63.0,0.6000000000000001,Hot_Humid,Acidic,Low,75.26943381314285
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,145.0583117,coconut,85.0,0.8466573601804586,Hot_Humid,Acidic,Low,77.85170622478499
39.0,29.0,29.0,26.50908611,94.48414544,6.143662699,199.8778403,coconut,97.0,0.8484916803884278,Hot_Humid,Acidic,Medium,80.7605268337356
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874,coconut,65.0,0.6465171391933856,Hot_Humid,Acidic,Medium,77.19411587805452
10.0,24.0,27.0,27.57283516,94.90485697,5.708409601,145.9298935,coconut,61.0,0.6914428772363836,Hot_Humid,Acidic,Low,74.62676443377163
0.0,29.0,32.0,28.05912437,98.3670985,5.868255858,171.6516396,coconut,61.0,0.5349991883494271,Hot_Humid,Acidic,Medium,70.15359173562591
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827,131.2116167,coconut,74.0,0.6755602574650617,Hot_Humid,Acidic,Low,75.56577734753199
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut,79.0,0.6470481511465309,Hot_Humid,Acidic,Medium,73.6020207656669
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,coconut,76.0,0.842782786944288,Hot_Humid,Acidic,Medium,82.81001084552312
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,coconut,95.0,0.912013266744032,Hot_Humid,Acidic,Low,82.07263481933118
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,coconut,74.0,0.7837274636503265,Hot_Humid,Acidic,Medium,76.96827386879774
1.0,12.0,30.0,27.754298,95.94643831,5.56222383,131.0900076,coconut,43.0,0.4947056001975804,Hot_Humid,Acidic,Low,69.55156323801755
6.0,13.0,29.0,27.31155708,99.96906006,5.832608028,201.8258633,coconut,48.0,0.575750273839098,Hot_Humid,Acidic,Medium,71.12224145330943
15.0,28.0,32.0,28.84270971,99.64328526,6.218571874,224.4016682,coconut,75.0,0.7377200358371984,Hot_Humid,Acidic,Medium,74.0279938444143
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,coconut,80.0,0.9137652916882137,Hot_Humid,Acidic,Medium,80.97666579599505
3.0,23.0,30.0,29.70143197,95.65754365,6.078807239,215.1968037,coconut,56.0,0.5712204891291639,Hot_Humid,Acidic,Medium,70.701354329847
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,coconut,60.0,0.6580613119579956,Hot_Humid,Acidic,Medium,77.62322160309398
20.0,28.0,26.0,26.37978453,100.0,5.547594847,167.0470997,coconut,74.0,0.8555902812475634,Hot_Humid,Acidic,Medium,76.80736446669853
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,coconut,71.0,0.8275188615360098,Hot_Humid,Acidic,Low,78.70900854085205
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.1682459,coconut,42.0,0.4326655071602941,Hot_Humid,Acidic,Low,71.66688186031578
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut,88.0,0.9337365575783181,Hot_Humid,Acidic,Low,79.41417374907186
23.0,7.0,34.0,26.1055118,91.52421214,14.0,134.1279669,coconut,64.0,0.6110903909046834,Hot_Humid,Alkaline,Low,55.69357360424752
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.9036306,coconut,57.0,0.5330592551812914,Hot_Humid,Acidic,Medium,73.8436059710434
38.0,6.0,32.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut,76.0,0.5982866803465907,Hot_Humid,Acidic,Medium,76.01286484576698
25.0,12.0,26.0,28.57,95.67906668,6.436314406,134.8370348,coconut,63.0,0.7289072547525269,Hot_Humid,Acidic,Low,76.48134122856702
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,coconut,77.0,0.5832530087279437,Hot_Humid,Acidic,Low,74.54854958808633
0.0,19.0,31.0,25.52,94.38420565,6.271952833,178.7297725,coconut,50.0,0.5160305065160433,Hot_Humid,Acidic,Medium,75.79482411905714
26.0,9.0,32.0,25.9490364,94.73860514,6.470465614,144.1571109,coconut,67.0,0.6518076550700687,Hot_Humid,Acidic,Low,78.56819013184094
35.0,30.0,34.0,28.2974764,95.41122824,6.141502001,182.4482352,coconut,99.0,0.9257765311782518,Hot_Humid,Acidic,Medium,79.79586841526832
19.0,30.0,30.0,29.56549169,91.40896307,0.0,224.8315729,coconut,79.0,0.8056903450531891,Hot_Humid,,Medium,55.47792338460225
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.3003692,coconut,77.0,0.6997110620537152,Hot_Humid,Acidic,Low,74.38635559911826
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut,72.0,0.7935196425296805,Hot_Humid,Acidic,Medium,80.30727442506614
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.540094,coconut,62.0,0.5610990603622178,Hot_Humid,Acidic,Medium,76.16924631246414
30.0,13.0,25.0,27.15116142,91.48889469,6.413184638,164.9182225,coconut,68.0,0.7217864949446184,Hot_Humid,Acidic,Medium,79.57053062566159
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut,56.0,0.591396755533162,Hot_Humid,Acidic,Medium,68.97837602332257
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,coconut,65.0,0.6448984640412614,Hot_Humid,Acidic,Low,77.09729226481423
8.0,28.0,30.0,25.51618488,94.33465411,6.015672239,135.1272491,coconut,66.0,0.6439239543657094,Hot_Humid,Acidic,Low,77.46104166895155
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.6256481,coconut,91.0,0.7697427478561606,Hot_Humid,Acidic,Medium,74.35386959054078
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,154.0621221,coconut,70.0,0.6616816182524843,Hot_Humid,Acidic,Medium,75.45867436890683
21.0,20.0,31.0,25.60033702,99.7240104,14.0,165.8248732,coconut,72.0,0.7977990710071293,Hot_Humid,Alkaline,Medium,56.88018838075797
3.0,9.0,35.0,26.91641934,99.84671638,6.318552973,225.6323656,coconut,47.0,0.47944798624946294,Hot_Humid,Acidic,Medium,71.45293391176948
22.0,16.0,27.0,29.1797902,90.27214288,6.006784979,188.9252083,coconut,65.0,0.7973238216799621,Hot_Humid,Acidic,Medium,77.66347673618166
27.0,8.0,30.0,26.44600063,98.29937782,6.008386283,221.2258168,coconut,65.0,0.6448984640412614,Hot_Humid,Acidic,Medium,74.81383795641862
22.0,8.0,33.0,28.43572863,95.8840407,5.665785202,203.9283708,coconut,63.0,0.6263054725036091,Hot_Humid,Acidic,Medium,71.7597050517645
28.0,27.0,32.0,28.94099669,93.00109012,5.764615485,191.7723087,coconut,87.0,0.9163947385840849,Hot_Humid,Acidic,Medium,78.41696114395643
0.0,21.0,26.0,26.45488737,93.45042636,5.901495544,149.2220255,coconut,47.0,0.531743959399116,Hot_Humid,Acidic,Low,74.02331246705924
37.0,5.0,34.0,25.79490531,93.84150618,5.779032666,152.4238712,coconut,76.0,0.5890611443134182,Hot_Humid,Acidic,Medium,75.3738519005321
19.0,26.0,29.0,26.93141945,98.80313612,5.67154928,166.5712879,coconut,74.0,0.8277886009625486,Hot_Humid,Acidic,Medium,76.4923956221081
133.0,47.0,24.0,24.40228894,100.0,7.231324765,90.8022356,cotton,204.0,0.5420299177288608,Cool_Humid,Neutral,Low,75.83564674603875
136.0,36.0,20.0,23.09595631,84.86275707,6.925412377,71.29581071,cotton,192.0,0.5044735191080694,Cool_Humid,Neutral,Low,79.89871163630424
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,cotton,169.0,0.5628468734375164,Cool_Humid,Alkaline,Low,83.14689704270637
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,cotton,203.0,0.5391528986368607,Cool_Humid,Neutral,Low,85.94618186607788
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,cotton,187.0,0.528346915705461,Hot_Humid,Acidic,Low,80.02526804596637
126.0,50.0,19.0,24.69457084,81.7358876,14.0,78.58494391,cotton,195.0,0.5414206882661566,Cool_Humid,Alkaline,Low,59.025018927169285
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,cotton,174.0,0.5431983468064263,Hot_Humid,Neutral,Low,83.96769287200765
121.0,45.0,22.0,22.45942937,81.30681027,6.443785385,64.23026638,cotton,188.0,0.5474160467276475,Cool_Humid,Acidic,Low,79.64130530684966
121.0,47.0,32.0,23.60564038,79.29573149,7.723240151,72.49800885,cotton,200.0,0.5831855164651203,Cool_Humid,Alkaline,Low,81.90911998063208
129.0,60.0,22.0,24.58453146,79.12404171,5.947448589,71.94608134,cotton,211.0,0.564578952094408,Cool_Humid,Acidic,Low,81.60158087712992
107.0,45.0,25.0,23.0865933,83.55546146,7.227745516,71.84080724,cotton,177.0,0.5798234225535571,Cool_Humid,Neutral,Low,81.35028762206015
122.0,59.0,18.0,23.5000992,83.63488952,6.219469084,79.81328183,cotton,199.0,0.5587389716278898,Cool_Humid,Acidic,Low,79.42002285827208
140.0,38.0,15.0,24.1472953,75.88298598,6.021439523,69.91563467,cotton,193.0,0.4916044104302741,Cool_Humid,Acidic,Low,81.12821988371537
102.0,49.0,21.0,24.69315538,84.84422454,6.253343655,89.799462,cotton,172.0,0.5822338694750111,Cool_Humid,Acidic,Low,80.97743998808265
111.0,40.0,130.5,24.484692,84.44932014,6.187455799,90.94342484,cotton,281.5,0.6633066311378387,Cool_Humid,Acidic,Low,82.26531170160293
131.0,35.0,18.0,24.49112609,82.24415809,7.057693366,64.02949379,cotton,184.0,0.5016538751127564,Cool_Humid,Neutral,Low,82.584012578387
135.0,43.0,16.0,23.47986888,81.73049149,6.720449769,86.76287924,cotton,194.0,0.5089649960347327,Cool_Humid,Neutral,Low,80.92194447532103
100.0,46.0,18.0,24.18586246,76.04203958,6.431689506,69.08056728,cotton,164.0,0.5673876793578286,Cool_Humid,Acidic,Low,84.09416990344228
123.0,39.0,24.0,25.00755095,78.17952126,7.453106264,86.06411872,cotton,186.0,0.5374606320515378,Hot_Humid,Neutral,Low,84.05286820542636
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton,188.0,0.5497441377398501,Hot_Humid,Neutral,Low,83.85253546202777
121.0,36.0,24.0,23.66457347,81.69105088,7.352401887,99.36898373,cotton,181.0,0.5329154736102103,Cool_Humid,Neutral,Low,81.3775845145009
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,cotton,177.0,0.5870119030141998,Hot_Humid,Neutral,Low,83.39479936398729
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,cotton,173.0,0.5691075301675811,Cool_Humid,Acidic,Low,77.2327021227692
100.0,41.0,22.0,22.4204752,84.55794703,7.318802162,93.46595573,cotton,163.0,0.5718887086074305,Cool_Humid,Neutral,Low,79.68147794291784
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,cotton,185.0,0.5259487254788711,Hot_Humid,Alkaline,Low,80.45149472318182
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,cotton,188.0,0.604122880112069,Cool_Humid,Acidic,Low,82.79423299385677
102.0,46.0,19.0,22.77076388,82.5993307,6.631005298,81.49543437,cotton,167.0,0.5680119986504008,Cool_Humid,Neutral,Low,80.59834506142559
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817,67.05961949,cotton,202.0,0.542577857622616,Hot_Humid,Neutral,Low,83.39756357292485
139.0,35.0,0.0,25.248679,83.4630147,5.898293044,86.55517751,cotton,174.0,0.44513348228740734,Hot_Humid,Acidic,Low,77.56842764574816
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,cotton,163.0,0.5348774123176004,Cool_Humid,Neutral,Low,82.37207666618718
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,cotton,186.0,0.5549127963014032,Cool_Humid,Alkaline,Low,80.86964307721487
107.0,51.0,22.0,24.86560781,78.22080815,5.983075895,79.56866268,cotton,180.0,0.5813458026219296,Cool_Humid,Acidic,Low,82.7488474093287
125.0,60.0,17.0,24.14386157,84.51591287,6.785723961,80.36146974,cotton,202.0,0.5532480383754743,Cool_Humid,Neutral,Low,81.76620274903696
113.0,37.0,20.0,25.03300222,79.04368718,7.393441155,97.10087029,cotton,170.0,0.5336462083902277,Hot_Humid,Neutral,Low,83.82675637550786
131.0,52.0,16.0,23.65724079,84.47601498,6.486068274,88.54479121,cotton,199.0,0.5299970414262272,Cool_Humid,Acidic,Low,79.66238433421685
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,88.94245493,cotton,179.0,0.5415022633501618,Hot_Humid,Neutral,Low,82.20619797792632
113.0,38.0,25.0,22.00085141,79.47270984,7.388265888,90.42224164,cotton,176.0,0.5525857012261509,Cool_Humid,Neutral,Low,80.49964496927026
111.0,41.0,18.0,23.64328417,78.1258666,6.10539819,80.96157332,cotton,170.0,0.539140155965562,Cool_Humid,Acidic,Low,80.91132742825629
111.0,53.0,19.0,23.96436009,78.02763149,6.419536555,84.63148859,cotton,183.0,0.5673425707735557,Cool_Humid,Acidic,Low,83.02037229517441
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,cotton,186.0,0.5327874433232992,Cool_Humid,Acidic,Low,83.67753844002642
108.0,46.0,17.0,24.3017998,84.87668973,6.93221485,65.0247867,cotton,171.0,0.5507961762769883,Cool_Humid,Neutral,Low,82.29111279872659
132.0,41.0,22.0,24.29144926,81.02453404,7.810865753,90.41694635,cotton,195.0,0.5250562565323361,Cool_Humid,Alkaline,Low,80.59163280171266
103.0,42.0,32.0,24.29470232,84.61527627,6.527541661,81.05902285,cotton,177.0,0.6055520437285804,Cool_Humid,Neutral,Low,82.03299542093426
133.0,50.0,25.0,25.72180042,81.19666206,7.569454601,99.93100821,cotton,208.0,0.5508352440884635,Hot_Humid,Alkaline,Low,81.8872925379341
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,cotton,182.0,0.5102617179589803,Cool_Humid,Neutral,Low,85.56418793514663
110.0,39.0,25.0,22.60612115,77.34264002,0.0,75.13617229,cotton,174.0,0.5599854726460334,Cool_Humid,,Low,58.57988559445913
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,cotton,188.0,0.5111359237311622,Cool_Humid,Neutral,Low,84.0924231343595
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,cotton,170.0,0.5573567455806566,Cool_Humid,Neutral,Low,83.26068530564609
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,cotton,179.0,0.5194717816087014,Cool_Humid,Neutral,Low,83.5516094055916
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,cotton,176.0,0.5470089115254096,Hot_Humid,Alkaline,Low,81.69325932399171
140.0,40.0,17.0,22.72767171,77.07598065,6.006085786,77.55176318,cotton,197.0,0.5010414555636872,Cool_Humid,Acidic,Low,79.09973359953747
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,cotton,160.0,0.5616006405125127,Cool_Humid,Neutral,Low,82.3012324968107
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,cotton,189.0,0.5353876458420055,Cool_Humid,Acidic,Low,82.52091504444451
107.0,36.0,21.0,25.29250148,75.66653335,6.205263534,62.64174227,cotton,164.0,0.5433790540131819,Hot_Humid,Acidic,Low,83.57572195591199
118.0,50.0,19.0,22.95604064,82.33733678,6.360812227,66.48339303,cotton,187.0,0.5517563037677197,Cool_Humid,Acidic,Low,79.63135491450825
103.0,51.0,20.0,22.80213132,84.14668447,7.046607434,91.6389565,cotton,174.0,0.5803456889973526,Cool_Humid,Neutral,Low,81.43890683098003
133.0,57.0,19.0,23.54234715,75.98203329,7.947011366,84.12536744,cotton,209.0,0.54549553272896,Cool_Humid,Alkaline,Low,81.5546848268869
129.0,47.0,20.0,24.41212325,80.80343786,6.281913858,98.60457373,cotton,196.0,0.5350852099766374,Cool_Humid,Acidic,Low,81.3534134044778
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,cotton,187.0,0.5582821575758639,Cool_Humid,Acidic,Low,81.5454380749129
114.0,40.0,23.0,25.53676123,81.13668716,6.753978061,95.4262599,cotton,177.0,0.5494306884183378,Hot_Humid,Neutral,Low,83.25943237176236
131.0,60.0,17.0,25.32023717,81.79475917,7.425041316,83.46532547,cotton,208.0,0.5463465505161321,Hot_Humid,Neutral,Low,82.56511894863034
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton,168.0,0.5495472288373331,Cool_Humid,Neutral,Low,80.63314119213128
123.0,44.0,21.0,25.78544484,75.00539324,7.641116569,91.39578861,cotton,188.0,0.5394511896964074,Hot_Humid,Alkaline,Low,83.70855978455451
112.0,49.0,25.0,25.68959532,77.90621048,6.470135478,66.19426787,cotton,186.0,0.579800766907419,Hot_Humid,Acidic,Low,83.91220055359894
119.0,44.0,15.0,22.15,82.8597549,7.091992365,60.65381719,cotton,178.0,0.5250641262390577,Cool_Humid,Neutral,Low,79.88360186406686
130.0,59.0,19.0,25.07278712,82.50257909,6.520403794,93.51042684,cotton,208.0,0.5522360530810674,Hot_Humid,Neutral,Low,82.51277173630267
127.0,53.0,24.0,22.21506982,76.17851932,6.127939628,70.40557612,cotton,204.0,0.5614587303549948,Cool_Humid,Acidic,Low,80.47332655483615
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507,76.13090645,cotton,204.0,0.5327808873425505,Cool_Humid,Alkaline,Low,81.40199742767518
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.5138867,cotton,163.0,0.5299575897899809,Hot_Humid,Alkaline,Low,83.80895480504138
100.0,48.0,17.0,25.61707368,83.03878838,7.827877818,66.26555904,cotton,165.0,0.5673587146080691,Hot_Humid,Alkaline,Low,80.711983852535
132.0,52.0,19.0,24.16402322,76.7433897,6.436691764,61.94626051,cotton,203.0,0.538006767622149,Cool_Humid,Acidic,Low,83.22845974171771
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,cotton,164.0,0.5688795932478131,Hot_Humid,Acidic,Low,82.13142690043978
111.0,39.0,22.0,22.60361557,80.3509046,6.135025006,88.57395505,cotton,172.0,0.5482198835841375,Cool_Humid,Acidic,Low,79.09534587161681
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton,183.0,0.5411156113338514,Cool_Humid,Acidic,Low,79.67908540964407
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,cotton,196.0,0.5151419660962033,Cool_Humid,Alkaline,Low,79.53344672842957
134.0,56.0,18.0,23.80834611,83.91902605,6.691268104,70.97358303,cotton,208.0,0.5396783339001162,Cool_Humid,Neutral,Low,80.98441961494738
112.0,54.0,15.0,25.46228792,81.56641891,6.175492306,76.88582484,cotton,181.0,0.5527942035374219,Hot_Humid,Acidic,Low,81.18476865026491
105.0,56.0,15.0,25.96779712,81.97904282,7.272316209,74.14169043,cotton,176.0,0.5655932996743578,Hot_Humid,Neutral,Low,82.64755047558606
140.0,45.0,15.0,25.5308271,80.04662756,14.0,99.39557151,cotton,200.0,0.505346924833561,Hot_Humid,Alkaline,Low,58.68278153051737
126.0,46.0,25.0,24.43847399,81.69801729,6.757457943,60.79645852,cotton,197.0,0.5519995743115136,Cool_Humid,Neutral,Low,83.07762429977971
106.0,49.0,24.0,23.03887865,76.47039772,6.983395573,90.64770699,cotton,179.0,0.5867249915035778,Cool_Humid,Neutral,Low,84.91016125430232
121.0,53.0,19.0,23.51308653,76.72621429,7.976889498,80.11272117,cotton,193.0,0.5533136737608708,Cool_Humid,Alkaline,Low,81.28300382770092
108.0,60.0,17.0,22.75805656,76.75768356,14.0,97.76600619,cotton,185.0,0.5753048125736561,Cool_Humid,Alkaline,Low,59.29357813885774
116.0,56.0,17.0,24.71252544,77.7293114,7.979090365,85.24963302,cotton,189.0,0.5581650976872442,Cool_Humid,Alkaline,Low,82.42569217817345
100.0,52.0,19.0,23.45969093,82.44777468,7.903528673,93.50153555,cotton,171.0,0.5832346217588312,Cool_Humid,Alkaline,Low,79.87875086408872
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton,188.0,0.5150206666952563,Hot_Humid,Neutral,Low,83.74069537753151
